gene_id	type	motif_min_rank	min_motif_rank	min_q_val	min_enr_fold	min_pi_value	gene_name	description	ath_gene_id	ath_alias	gene_name_figs	Expressed gene	Gene description_DE	P value_DE	Avg_log2(FC)_DE	pct.1_DE	pct.2_DE	Adjusted P value_DE	Cluster_DE
Zm00001d027388	TG						Zm00001d027388				Zm00001d027388	True							
Zm00001d027444	TG						Zm00001d027444	D111/G-patch domain-containing protein	AT1G63980		Zm00001d027444	True							
Zm00001d027447	TG						Zm00001d027447	Det1 complexing ubiquitin ligase	AT5G41560		Zm00001d027447	True							
Zm00001d027454	TG						Zm00001d027454	Heavy metal transport/detoxification superfamily protein	AT1G01490		Zm00001d027454	True							
Zm00001d027613	TG						Zm00001d027613	Tetratricopeptide repeat (TPR)-like superfamily protein			Zm00001d027613	True							
Zm00001d027630	TG						Zm00001d027630	Phosphatidylinositol N-acetyglucosaminlytransferase subunit P-related	AT4G28760	TRM20	Zm00001d027630 (TRM20)	True							
Zm00001d027633	TG						Zm00001d027633	Protein PIR	AT5G18410	SRA1	Zm00001d027633 (SRA1)	True	Protein PIR	0.0	0.3794026185675329	0.128	0.057	0.0	MCs
Zm00001d027646	TG						Zm00001d027646	Core-2/I-branching beta-16-N-acetylglucosaminyltransferase family protein	AT5G39990	GlcAT14A	Zm00001d027646 (GlcAT14A)	True							
Zm00001d027674	TG						Zm00001d027674		AT2G46000		Zm00001d027674	True							
Zm00001d027708	TG						Zm00001d027708	Metal ion binding protein	AT2G36950		Zm00001d027708	True							
Zm00001d027841	TG						Ribulose-phosphate 3-epimerase1	Ribulose-phosphate 3-epimerase	AT5G61410	RPE	Ribulose-phosphate 3-epimerase1 (RPE)	True	Ribulose-phosphate 3-epimerase  	0.0	0.9837495621671188	0.313	0.108	0.0	MCs
Zm00001d027869	TG						Zm00001d027869	Polyadenylate-binding protein RBP47B'	AT5G19350		Zm00001d027869	True							
Zm00001d027879	TG						Zm00001d027879	Os03g0176600 protein	AT2G26340		Zm00001d027879	True							
Zm00001d027904	TG						3-ketoacyl-CoA synthase13	3-ketoacyl-CoA synthase	AT2G26250	KCS10	3-ketoacyl-CoA synthase13 (KCS10)	True	3-ketoacyl-CoA synthase  	0.0	-1.41388016044669	0.057	0.25	0.0	MCs
Zm00001d027934	TG						leucine-rich transmembrane protein kinase1	leucine-rich transmembrane protein kinase1	AT1G53730	SRF6	leucine-rich transmembrane protein kinase1 (SRF6)	True	 leucine-rich transmembrane protein kinase1	0.0	-0.7858726231475079	0.19899999999999998	0.31	0.0	MCs
Zm00001d028174	TG						Zm00001d028174				Zm00001d028174	True							
Zm00001d028219	TG						Zm00001d028219	ATMAP70-2	AT2G01750	MAP70-3	Zm00001d028219 (MAP70-3)	True							
Zm00001d028606	TG						Zm00001d028606	Oxysterol-binding protein-related protein 3B	AT5G59420	ORP3C	Zm00001d028606 (ORP3C)	True							
Zm00001d028627	TG						Zm00001d028627	Retrotransposon-like protein			Zm00001d028627	True							
Zm00001d028651	TG						Zm00001d028651	Cysteine-rich repeat secretory protein 55	AT5G48540		Zm00001d028651	True							
Zm00001d028671	TG						Zm00001d028671	ABC transporter B family member 6	AT2G39480	PGP6	Zm00001d028671 (PGP6)	True							
Zm00001d028672	TG						Zm00001d028672	Ribosomal protein S18	AT1G07210		Zm00001d028672	True							
Zm00001d028704	TG						Zm00001d028704	Thioredoxin-like protein AAED1 chloroplastic	AT2G37240		Zm00001d028704	True	Thioredoxin-like protein AAED1 chloroplastic	0.0	0.486869171368725	0.14300000000000002	0.042	0.0	MCs
Zm00001d028730	TG						Zm00001d028730		AT5G50840		Zm00001d028730	True							
Zm00001d029011	TG						Zm00001d029011	Endoglucanase 25	AT5G49720	TSD1	Zm00001d029011 (TSD1)	True							
Zm00001d029129	TG						Zm00001d029129	Metal tolerance protein C1	AT2G47830		Zm00001d029129	True							
Zm00001d029195	TG						terpene synthase8	terpene synthase8	AT5G23960	TPS21	terpene synthase8 (TPS21)	True							
Zm00001d029234	TG						Zm00001d029234	Protein Mo25	AT5G18940		Zm00001d029234	True							
Zm00001d029285	TG						pyruvate dehydrogenase (lipoamide) kinase1	pyruvate dehydrogenase (lipoamide) kinase1	AT3G06483	PDK	pyruvate dehydrogenase (lipoamide) kinase1 (PDK)	True							
Zm00001d029289	TG						Zm00001d029289	Cytochrome P450 709B2	AT2G46950	CYP709B2	Zm00001d029289 (CYP709B2)	True							
Zm00001d029498	TG						Zm00001d029498		AT5G55640		Zm00001d029498	True	nan	0.0	1.23107287547078	0.9890000000000002	0.47200000000000003	0.0	Mesophyll
Zm00001d029564	TG						WRKY-transcription factor 75	Probable WRKY transcription factor 4	AT1G13960	WRKY4	WRKY-transcription factor 75 (WRKY4)	True							
Zm00001d029577	TG						auxin amido synthetase1		AT2G14960	GH3.1	auxin amido synthetase1 (GH3.1)	True							
Zm00001d029625	TG						Zm00001d029625				Zm00001d029625	True	nan	0.0	1.2209947705900601	0.9259999999999999	0.264	0.0	Mesophyll
Zm00001d029646	TG						Zm00001d029646				Zm00001d029646	True							
Zm00001d029654	TG						trehalase1	trehalase1	AT4G24040	TRE1	trehalase1 (TRE1)	True							
Zm00001d029707	TG						glutathione transferase38	Glutathione S-transferase GST 38	AT1G10360	GSTU18	glutathione transferase38 (GSTU18)	True							
Zm00001d029722	TG						Zm00001d029722				Zm00001d029722	True							
Zm00001d029740	TG						ubiquitin-conjugating enzyme16	SUMO-conjugating enzyme SCE1	AT3G57870	SCE1A	ubiquitin-conjugating enzyme16 (SCE1A)	True							
Zm00001d029758	TG						calcium dependent protein kinase37	Calcium-dependent protein kinase 6	AT2G17290	CPK6	calcium dependent protein kinase37 (CPK6)	True							
Zm00001d029832	TG						Zm00001d029832	Protein trichome birefringence-like 12	AT5G64470	TBL12	Zm00001d029832 (TBL12)	True							
Zm00001d029840	TG						Zm00001d029840	Short-chain dehydrogenase TIC 32 chloroplastic	AT4G11410		Zm00001d029840	True							
Zm00001d029889	TG						Zm00001d029889	G2484-1 protein	AT4G17330	G2484-1	Zm00001d029889 (G2484-1)	True	nan	0.0	0.275931938960541	0.268	0.187	0.0	MCs
Zm00001d029932	TG						nitrate transporter/peptide transporter family2	Protein NRT1/ PTR FAMILY 6.3	AT1G12110	NRT1.1	nitrate transporter/peptide transporter family2 (NRT1.1)	True							
Zm00001d029946	TG						Zm00001d029946		AT3G60320		Zm00001d029946	True							
Zm00001d030005	TG						Zm00001d030005	Dynamin-related protein 1E	AT3G60190	EDR3	Zm00001d030005 (EDR3)	True							
Zm00001d030048	TG						Zm00001d030048	pfkB-like carbohydrate kinase family protein	AT4G27600	NARA5	Zm00001d030048 (NARA5)	True							
Zm00001d030051	TG						Zm00001d030051	BAH domain ;TFIIS helical bundle-like domain	AT3G48050	SUO	Zm00001d030051 (SUO)	True							
Zm00001d030143	TG						Zm00001d030143	Tetratricopeptide repeat (TPR)-like superfamily protein	AT1G16480		Zm00001d030143	True							
Zm00001d030181	TG						Zm00001d030181	Protein PHLOEM PROTEIN 2-LIKE A10	AT1G10150		Zm00001d030181	True							
Zm00001d030184	TG						Zm00001d030184	CW7	AT1G59520	CW7	Zm00001d030184 (CW7)	True							
Zm00001d030290	TG						Zm00001d030290	26S proteasome non-ATPase regulatory subunit 4 homolog	AT4G38630	RPN10	Zm00001d030290 (RPN10)	True							
Zm00001d030593	TG						Zm00001d030593	G-patch domain containing protein	AT3G09850		Zm00001d030593	True	G-patch domain containing protein  	0.0	0.46249908888000396	0.395	0.266	0.0	MCs
Zm00001d030661	TG						Zm00001d030661	VAN3-binding protein	AT3G22810		Zm00001d030661	True							
Zm00001d030860	TG						hyperosmolality-gated calcium-permeable channels9	CSC1-like protein HYP1	AT1G69450		hyperosmolality-gated calcium-permeable channels9	True							
Zm00001d030888	TG						Zm00001d030888	Probable disease resistance protein	AT4G33300	ADR1-L1	Zm00001d030888 (ADR1-L1)	True							
Zm00001d030900	TG						Zm00001d030900	Pyridoxal phosphate (PLP)-dependent transferases superfamily protein	AT2G23520		Zm00001d030900	True							
Zm00001d030908	TG						ABI3-VP1-transcription factor 9	B3 domain-containing protein			ABI3-VP1-transcription factor 9	True							
Zm00001d030909	TG						Zm00001d030909				Zm00001d030909	True							
Zm00001d030920	TG						Zm00001d030920				Zm00001d030920	True							
Zm00001d030958	TG						Zm00001d030958	TRAF-like superfamily protein	AT5G43560		Zm00001d030958	True							
Zm00001d031115	TG						Zm00001d031115	CAAX amino terminal protease family protein			Zm00001d031115	True							
Zm00001d031220	TG						Zm00001d031220	14-dihydroxy-2-naphthoyl-CoA thioesterase 1	AT1G48320	DHNAT1	Zm00001d031220 (DHNAT1)	True							
Zm00001d031253	TG						dicarboxylic acid transporter2	dicarboxylic acid transporter2	AT5G64290	DIT2.1	dicarboxylic acid transporter2 (DIT2.1)	True							
Zm00001d031256	TG						Zm00001d031256	LETM1-like protein	AT3G11560		Zm00001d031256	True	LETM1-like protein	0.0	0.831097635935473	0.42200000000000004	0.195	0.0	MCs
Zm00001d031308	TG						Zm00001d031308	Cytochrome c oxidase assembly protein COX15	AT5G56090	COX15	Zm00001d031308 (COX15)	True							
Zm00001d031457	TG						Zm00001d031457	DNA-directed RNA polymerase IV subunit 1	AT1G63020	SMD2	Zm00001d031457 (SMD2)	True							
Zm00001d031764	TG						zinc-regulated, iron-regulated transporter-like protein1	IAA-alanine resistance protein 1	AT1G68100	IAR1	zinc-regulated, iron-regulated transporter-like protein1 (IAR1)	True							
Zm00001d031784	TG						Zm00001d031784	Protein DJ-1 homolog C	AT4G34020	DJ1C	Zm00001d031784 (DJ1C)	True							
Zm00001d031824	TG						Zm00001d031824	Ribosomal protein S5 domain 2-like superfamily protein			Zm00001d031824	True	Ribosomal protein S5 domain 2-like superfamily protein	0.0	0.39426613164954605	0.125	0.047	0.0	MCs
Zm00001d031945	TG						Zm00001d031945	Thioredoxin family protein	AT5G03880		Zm00001d031945	True	Thioredoxin family protein	0.0	0.494521423105008	0.23399999999999999	0.11699999999999999	0.0	MCs
Zm00001d031946	TG						Zm00001d031946		AT3G53470		Zm00001d031946	True							
Zm00001d031948	TG						Zm00001d031948	Thioredoxin family protein	AT5G03880		Zm00001d031948	True							
Zm00001d031953	TG						Zm00001d031953	Thioredoxin family protein	AT5G03880		Zm00001d031953	True							
Zm00001d031954	TG						Zm00001d031954		AT3G53470		Zm00001d031954	True							
Zm00001d032060	TG						Zm00001d032060	Probable GTP diphosphokinase RSH2 chloroplastic	AT3G14050	RSH2	Zm00001d032060 (RSH2)	True							
Zm00001d032078	TG						Zm00001d032078	Cell division cycle 2-related protein kinase 7	AT5G10270	CDKC;1	Zm00001d032078 (CDKC;1)	True							
Zm00001d032212	TG						Zm00001d032212	GDT1-like protein 4	AT1G68650		Zm00001d032212	True	GDT1-like protein 4	0.0	1.0130877424939	0.8439999999999998	0.151	0.0	Mesophyll
Zm00001d032220	TG						Zm00001d032220		AT4G31290	GGCT2;2	Zm00001d032220 (GGCT2;2)	True	nan	0.0	0.6242623603633829	0.385	0.221	0.0	MCs
Zm00001d032222	TG						Zm00001d032222	UDP-glycosyltransferase 85A7	AT1G22360	UGT85A2	Zm00001d032222 (UGT85A2)	True							
Zm00001d032232	TG						Zm00001d032232	Threonine endopeptidase	AT4G01150	CURT1A	Zm00001d032232 (CURT1A)	True							
Zm00001d032253	TG						Zm00001d032253	Type IV inositol polyphosphate 5-phosphatase 9	AT2G01900		Zm00001d032253	True							
Zm00001d032310	TG						Zm00001d032310	Protein kinase superfamily protein	AT5G58950		Zm00001d032310	True							
Zm00001d032317	TG						Zm00001d032317	Putative DEAD-box ATP-dependent RNA helicase 29	AT1G77030		Zm00001d032317	True							
Zm00001d032322	TG						nucleobase:cation symporter2	Nucleobase-ascorbate transporter 6	AT5G62890		nucleobase:cation symporter2	True							
Zm00001d032326	TG						Zm00001d032326	Double-stranded RNA-binding protein 1	AT3G62800	DRB4	Zm00001d032326 (DRB4)	True							
Zm00001d032336	TG						Zm00001d032336	Tetratricopeptide repeat (TPR)-like superfamily protein	AT5G46400	PRP39-2	Zm00001d032336 (PRP39-2)	True							
Zm00001d032376	TG						Zm00001d032376		AT3G46530	RPP13	Zm00001d032376 (RPP13)	True							
Zm00001d032455	TG						dark response gene1	Electron transfer flavoprotein-ubiquinone oxidoreductase mitochondrial	AT2G43400	ETFQO	dark response gene1 (ETFQO)	True							
Zm00001d032668	TG						Zm00001d032668	Basic transcription factor 3	AT1G73230		Zm00001d032668	True							
Zm00001d032750	TG						Zm00001d032750	Zinc finger (C3HC4-type RING finger) family protein	AT5G60710		Zm00001d032750	True							
Zm00001d032916	TG						Zm00001d032916				Zm00001d032916	True							
Zm00001d032917	TG						Zm00001d032917				Zm00001d032917	True							
Zm00001d032939	TG						Zm00001d032939		AT4G02715		Zm00001d032939	True							
Zm00001d032944	TG						Zm00001d032944	Short integuments 2 mitochondrial	AT2G41670	SIN2	Zm00001d032944 (SIN2)	True							
Zm00001d032950	TG						GDP-mannose-3'5'-epimerase1	GDP-mannose 35-epimerase	AT5G28840	GME	GDP-mannose-3'5'-epimerase1 (GME)	True							
Zm00001d033046	TG						Zm00001d033046	NagB/RpiA/CoA transferase-like superfamily protein	AT3G07300		Zm00001d033046	True							
Zm00001d033109	TG						Zm00001d033109	P-loop containing nucleoside triphosphate hydrolases superfamily protein	AT2G03270		Zm00001d033109	True							
Zm00001d033132	TG						light harvesting chlorophyll a/b binding protein12	photosystem II light harvesting complex gene 2.1	AT2G05100	LHCB2.1	light harvesting chlorophyll a/b binding protein12 (LHCB2.1)	True							
Zm00001d033136	TG						light harvesting chlorophyll binding protein9	light harvesting chlorophyll binding protein9	AT2G05100	LHCB2.1	light harvesting chlorophyll binding protein9 (LHCB2.1)	True							
Zm00001d033214	TG						Zm00001d033214	CSL zinc finger domain-containing protein	AT3G44150		Zm00001d033214	True							
Zm00001d033262	TG						Zm00001d033262	Protein LSD1	AT4G20380	LSD1	Zm00001d033262 (LSD1)	True	Protein LSD1	0.0	0.39921372541539296	0.14300000000000002	0.062	0.0	MCs
Zm00001d033454	TG						Zm00001d033454	SNARE-like superfamily protein	AT1G51160		Zm00001d033454	True							
Zm00001d033492	TG						Zm00001d033492	High affinity cationic amino acid transporter 1	AT1G28760		Zm00001d033492	True							
Zm00001d033494	TG						Zm00001d033494	transcription regulator NOT2/NOT3/NOT5 family protein	AT5G18230		Zm00001d033494	True							
Zm00001d033497	TG						Zm00001d033497	Plasma-membrane choline transporter family protein	AT3G03700		Zm00001d033497	True							
Zm00001d033591	TG						heat shock protein70-2	Heat shock 70 kDa protein 6 chloroplastic	AT4G24280	cpHsc70-1	heat shock protein70-2 (cpHsc70-1)	True							
Zm00001d033825	TG						chromatin remodeling complex subunit B (Swi3)	SWI/SNF complex subunit SWI3D	AT4G34430	CHB3	chromatin remodeling complex subunit B (Swi3) (CHB3)	True							
Zm00001d034368	TG						chaperone DNA J homolog1	chaperone DNA J homolog1	AT5G22060	J2	chaperone DNA J homolog1 (J2)	True							
Zm00001d034452	TG						Zm00001d034452	Tryptophan synthase alpha chain chloroplastic	AT3G54640	TSA1	Zm00001d034452 (TSA1)	True							
Zm00001d034564	TG						alkaline galactosidase4	Probable galactinol--sucrose galactosyltransferase 2	AT3G57520	SIP2	alkaline galactosidase4 (SIP2)	True							
Zm00001d034635	TG						chalcone flavanone isomerase1	chalcone flavanone isomerase1	AT3G55120	TT5	chalcone flavanone isomerase1 (TT5)	True	 chalcone flavanone isomerase1	0.0	-1.5411153905241102	0.08	0.294	0.0	MCs
Zm00001d034736	TG						chloroplast protein synthesis1	chloroplast protein synthesis1	AT2G31170	SYCO ARATH	chloroplast protein synthesis1 (SYCO ARATH)	True							
Zm00001d034764	TG						Zm00001d034764	Lysine--tRNA ligase chloroplastic/mitochondrial	AT3G13490	OVA5	Zm00001d034764 (OVA5)	True							
Zm00001d034804	TG						Zm00001d034804		AT2G02410		Zm00001d034804	True	nan	0.0	0.41904862335668197	0.249	0.15	0.0	MCs
Zm00001d034915	TG						Zm00001d034915	Transducin/WD40 repeat-like superfamily protein	AT4G00090		Zm00001d034915	True							
Zm00001d034956	TG						Zm00001d034956	ARM repeat superfamily protein			Zm00001d034956	True							
Zm00001d034977	TG						Zm00001d034977	VAMP protein SEC22	AT3G44220		Zm00001d034977	True							
Zm00001d035183	TG						reaction to X. oryzae1	reaction to X. oryzae1	AT1G13180	DIS1	reaction to X. oryzae1 (DIS1)	True							
Zm00001d035356	TG						Zm00001d035356		AT5G48790		Zm00001d035356	True							
Zm00001d035468	TG						Zm00001d035468				Zm00001d035468	True							
Zm00001d035519	TG						Zm00001d035519	Putative uncharacterized protein	AT4G31130		Zm00001d035519	True							
Zm00001d035569	TG						Zm00001d035569				Zm00001d035569	True							
Zm00001d035595	TG						dehydroascorbate reductase like3	dehydroascorbate reductase like3	AT1G75270	DHAR2	dehydroascorbate reductase like3 (DHAR2)	True							
Zm00001d035598	TG						exochitinase1	Beta-hexosaminidase beta chain	AT3G55260	HEXO1	exochitinase1 (HEXO1)	True							
Zm00001d035762	TG						Zm00001d035762	Charged multivesicular body protein 5%3B Putative SNF domain containing family protein	AT5G04850	VPS60.2	Zm00001d035762 (VPS60.2)	True							
Zm00001d035812	TG						Zm00001d035812	Translocase of chloroplast 159 chloroplastic	AT4G02510	TOC86	Zm00001d035812 (TOC86)	True							
Zm00001d035875	TG						Zm00001d035875	Membrane protein of ER body-like protein	AT4G27870		Zm00001d035875	True							
Zm00001d036018	TG						Zm00001d036018	V-type proton ATPase subunit e1	AT5G55290		Zm00001d036018	True							
Zm00001d036340	TG						photosystem II1	photosystem II1	AT5G23120	HCF136	photosystem II1 (HCF136)	True	 photosystem II1	0.0	1.3460072835197199	0.929	0.189	0.0	Mesophyll
Zm00001d036346	TG						Zm00001d036346	MLO-like protein	AT2G33670	MLO5	Zm00001d036346 (MLO5)	True							
Zm00001d036416	TG						calcium dependent protein kinase13	calcium dependent protein kinase13	AT2G46700	CRK3	calcium dependent protein kinase13 (CRK3)	True							
Zm00001d036443	TG						Zm00001d036443	Protein RER1B			Zm00001d036443	True							
Zm00001d036506	TG						Zm00001d036506	Lipid binding protein	AT5G10750		Zm00001d036506	True							
Zm00001d036547	TG						Zm00001d036547	Translation machinery associated TMA7	AT1G15270		Zm00001d036547	True							
Zm00001d036551	TG						MYB-transcription factor 59	Transcription factor MYB104	AT2G26960	MYB81	MYB-transcription factor 59 (MYB81)	True							
Zm00001d036698	TG						luteus15	luteus15	AT2G18940		luteus15	True							
Zm00001d036785	TG						Zm00001d036785	Stromal processing peptidase chloroplastic	AT5G42390	SPP	Zm00001d036785 (SPP)	True							
Zm00001d036830	TG						MYB-related-transcription factor 70	Putative calcium-dependent lipid-binding (CaLB domain) family protein			MYB-related-transcription factor 70	True							
Zm00001d036877	TG						Zm00001d036877	Phosphatidylcholine:diacylglycerol cholinephosphotransferase 1	AT3G15820	ROD1	Zm00001d036877 (ROD1)	True							
Zm00001d036894	TG						heme oxygenase2	heme oxygenase2	AT2G26670	TED4	heme oxygenase2 (TED4)	True							
Zm00001d037115	TG						Zm00001d037115	Choline/ethanolaminephosphotransferase 1	AT3G25585	ATAAPT2	Zm00001d037115 (ATAAPT2)	True							
Zm00001d037261	TG						Zm00001d037261	Pyridoxamine 5'-phosphate oxidase family protein	AT2G04690		Zm00001d037261	True							
Zm00001d037321	TG						autophagy2	Retrovirus-related Pol polyprotein LINE-1	AT3G19190	PEUP1	autophagy2 (PEUP1)	True							
Zm00001d037346	TG						splayed ATPase1	Chromatin structure-remodeling complex protein SYD	AT2G28290	SYD	splayed ATPase1 (SYD)	True							
Zm00001d037359	TG						Zm00001d037359	Peroxidase 11	AT1G68850		Zm00001d037359	True							
Zm00001d037361	TG						Zm00001d037361		AT4G16410		Zm00001d037361	True							
